run_name,game,categories,num_categories
1openai_80c7ee63,Pencils,2) Loop and path puzzles; 4) Polyomino / shape-fitting puzzles; 7) Hybrid / rule-combination puzzles,3
1openai_80c7ee63,Sashigane,2) Loop and path puzzles; 4) Polyomino / shape-fitting puzzles; 7) Hybrid / rule-combination puzzles,3
1openai_80c7ee63,Hebi,2) Loop and path puzzles; 6) Connectivity / graph-structure puzzles,2
1openai_80c7ee63,Makaro,2) Loop and path puzzles; 7) Hybrid / rule-combination puzzles,2
1openai_80c7ee63,Suraromu,2) Loop and path puzzles; 6) Connectivity / graph-structure puzzles; 7) Hybrid / rule-combination puzzles,3
1openai_80c7ee63,Yosenabe,2) Loop and path puzzles; 6) Connectivity / graph-structure puzzles,2
1openai_80c7ee63,Akari,3) Shading / black-white logic puzzles; 5) Visibility / line-of-sight puzzles; 7) Hybrid / rule-combination puzzles,3
1openai_80c7ee63,Hitori,3) Shading / black-white logic puzzles; 6) Connectivity / graph-structure puzzles,2
1openai_80c7ee63,Heyawake,3) Shading / black-white logic puzzles; 5) Visibility / line-of-sight puzzles; 7) Hybrid / rule-combination puzzles,3
1openai_80c7ee63,Norinori,3) Shading / black-white logic puzzles; 6) Connectivity / graph-structure puzzles,2
1openai_80c7ee63,Usowan,3) Shading / black-white logic puzzles; 5) Visibility / line-of-sight puzzles; 7) Hybrid / rule-combination puzzles,3
1openai_80c7ee63,Tilepaint,3) Shading / black-white logic puzzles; 4) Polyomino / shape-fitting puzzles; 7) Hybrid / rule-combination puzzles,3
1openai_80c7ee63,Moon-or-Sun,3) Shading / black-white logic puzzles; 5) Visibility / line-of-sight puzzles; 7) Hybrid / rule-combination puzzles,3
1openai_80c7ee63,Chained Block,3) Shading / black-white logic puzzles; 4) Polyomino / shape-fitting puzzles,2
1openai_80c7ee63,LITS,4) Polyomino / shape-fitting puzzles; 7) Hybrid / rule-combination puzzles,2
2openai_be5d7e92,Ripple Effect,Number-placement / constraint satisfaction; Visibility / line-of-sight / clue counting,2
2openai_be5d7e92,Fillomino,Number-placement / constraint satisfaction; Polyomino / tiling / shape assembly,2
2openai_be5d7e92,Kurotto,Number-placement / constraint satisfaction; Visibility / line-of-sight / clue counting,2
2openai_be5d7e92,Nansuke,Number-placement / constraint satisfaction; Visibility / line-of-sight / clue counting; Special rule / hybrid deduction puzzles,3
2openai_be5d7e92,Juosan,Number-placement / constraint satisfaction; Special rule / hybrid deduction puzzles,2
2openai_be5d7e92,Choco Banana,Number-placement / constraint satisfaction; Shading / unshading / binary coloring; Polyomino / tiling / shape assembly; Special rule / hybrid deduction puzzles,4
2openai_be5d7e92,Double Choco,Number-placement / constraint satisfaction; Shading / unshading / binary coloring; Polyomino / tiling / shape assembly; Special rule / hybrid deduction puzzles,4
2openai_be5d7e92,Evolomino,Number-placement / constraint satisfaction; Polyomino / tiling / shape assembly,2
2openai_be5d7e92,Sto-stone,Number-placement / constraint satisfaction; Polyomino / tiling / shape assembly,2
2openai_be5d7e92,Shikaku,Region partitioning / shape fitting; Polyomino / tiling / shape assembly,2
2openai_be5d7e92,Nurikabe,Region partitioning / shape fitting; Shading / unshading / binary coloring,2
2openai_be5d7e92,Norinori,Region partitioning / shape fitting; Shading / unshading / binary coloring; Polyomino / tiling / shape assembly,3
2openai_be5d7e92,LITS,Region partitioning / shape fitting; Polyomino / tiling / shape assembly,2
2openai_be5d7e92,Tilepaint,Region partitioning / shape fitting; Shading / unshading / binary coloring; Polyomino / tiling / shape assembly,3
2openai_be5d7e92,Chained Block,Region partitioning / shape fitting; Polyomino / tiling / shape assembly,2
2openai_be5d7e92,Nuritwin,Region partitioning / shape fitting; Special rule / hybrid deduction puzzles,2
2openai_be5d7e92,Makaro,Region partitioning / shape fitting; Visibility / line-of-sight / clue counting; Special rule / hybrid deduction puzzles,3
2openai_be5d7e92,Satogaeri,Region partitioning / shape fitting; Special rule / hybrid deduction puzzles,2
2openai_be5d7e92,Yosenabe,Region partitioning / shape fitting; Visibility / line-of-sight / clue counting,2
2openai_be5d7e92,Nurimeizu,Region partitioning / shape fitting; Shading / unshading / binary coloring; Visibility / line-of-sight / clue counting,3
2openai_be5d7e92,Masyu,Path / loop / network construction; Visibility / line-of-sight / clue counting,2
2openai_be5d7e92,Yajilin,Path / loop / network construction; Shading / unshading / binary coloring,2
2openai_be5d7e92,Nagareru,Path / loop / network construction; Shading / unshading / binary coloring; Special rule / hybrid deduction puzzles,3
2openai_be5d7e92,Pencils,Path / loop / network construction; Polyomino / tiling / shape assembly,2
2openai_be5d7e92,Hebi,Path / loop / network construction; Special rule / hybrid deduction puzzles,2
2openai_be5d7e92,Kurodoko,Path / loop / network construction; Shading / unshading / binary coloring; Visibility / line-of-sight / clue counting,3
2openai_be5d7e92,Akari,Path / loop / network construction; Shading / unshading / binary coloring; Visibility / line-of-sight / clue counting,3
2openai_be5d7e92,Heyawake,Shading / unshading / binary coloring; Visibility / line-of-sight / clue counting,2
2openai_be5d7e92,Usowan,Shading / unshading / binary coloring; Visibility / line-of-sight / clue counting; Special rule / hybrid deduction puzzles,3
2openai_be5d7e92,Moon-or-Sun,Shading / unshading / binary coloring; Special rule / hybrid deduction puzzles,2
3openai_69e232f2,Ripple Effect,Number-placement / constraint satisfaction; Visibility / line-of-sight / counting,2
3openai_69e232f2,Fillomino,Number-placement / constraint satisfaction; Region partitioning / area decomposition,2
3openai_69e232f2,Kurotto,Number-placement / constraint satisfaction; Black/white shading / binary cell states; Visibility / line-of-sight / counting,3
3openai_69e232f2,Nansuke,Number-placement / constraint satisfaction; Black/white shading / binary cell states; Visibility / line-of-sight / counting,3
3openai_69e232f2,Nurimeizu,Number-placement / constraint satisfaction; Black/white shading / binary cell states; Visibility / line-of-sight / counting,3
3openai_69e232f2,Sto-stone,Number-placement / constraint satisfaction; Loop / path drawing; Connectivity / graph structure; Visibility / line-of-sight / counting; Directional / arrow / flow-based logic,5
3openai_69e232f2,Suraromu,Number-placement / constraint satisfaction; Loop / path drawing; Connectivity / graph structure; Directional / arrow / flow-based logic,4
3openai_69e232f2,Choco Banana,Number-placement / constraint satisfaction; Region partitioning / area decomposition; Black/white shading / binary cell states; Shape fitting / polyomino placement; Pairing / matching / twin or mirror relations; Miscellaneous / hybrid logic,6
3openai_69e232f2,Juosan,Number-placement / constraint satisfaction; Directional / arrow / flow-based logic,2
3openai_69e232f2,Makaro,Number-placement / constraint satisfaction; Region partitioning / area decomposition; Black/white shading / binary cell states; Visibility / line-of-sight / counting; Directional / arrow / flow-based logic; Miscellaneous / hybrid logic,6
3openai_69e232f2,Shikaku,Region partitioning / area decomposition; Shape fitting / polyomino placement,2
3openai_69e232f2,Nurikabe,Region partitioning / area decomposition; Connectivity / graph structure; Black/white shading / binary cell states,3
3openai_69e232f2,Heyawake,Region partitioning / area decomposition; Black/white shading / binary cell states; Miscellaneous / hybrid logic,3
3openai_69e232f2,Hitori,Region partitioning / area decomposition; Black/white shading / binary cell states; Miscellaneous / hybrid logic,3
3openai_69e232f2,Kurodoko,Region partitioning / area decomposition; Connectivity / graph structure; Black/white shading / binary cell states; Visibility / line-of-sight / counting; Miscellaneous / hybrid logic,5
3openai_69e232f2,LITS,Region partitioning / area decomposition; Shape fitting / polyomino placement,2
3openai_69e232f2,Chained Block,Region partitioning / area decomposition; Shape fitting / polyomino placement,2
3openai_69e232f2,Double Choco,Region partitioning / area decomposition; Pairing / matching / twin or mirror relations,2
3openai_69e232f2,Evolomino,Region partitioning / area decomposition; Shape fitting / polyomino placement,2
3openai_69e232f2,Five Cells,Region partitioning / area decomposition; Shape fitting / polyomino placement,2
3openai_69e232f2,Nuritwin,Region partitioning / area decomposition; Loop / path drawing; Black/white shading / binary cell states; Pairing / matching / twin or mirror relations,4
3openai_69e232f2,Tilepaint,Region partitioning / area decomposition; Black/white shading / binary cell states; Shape fitting / polyomino placement,3
3openai_69e232f2,Satogaeri,Region partitioning / area decomposition; Connectivity / graph structure; Shape fitting / polyomino placement; Pairing / matching / twin or mirror relations,4
3openai_69e232f2,Pencils,Region partitioning / area decomposition; Loop / path drawing; Connectivity / graph structure; Shape fitting / polyomino placement; Directional / arrow / flow-based logic,5
3openai_69e232f2,Usowan,Region partitioning / area decomposition; Black/white shading / binary cell states; Visibility / line-of-sight / counting; Pairing / matching / twin or mirror relations; Miscellaneous / hybrid logic,5
3openai_69e232f2,Masyu,Loop / path drawing; Miscellaneous / hybrid logic,2
3openai_69e232f2,Yajilin,Loop / path drawing; Connectivity / graph structure; Black/white shading / binary cell states; Directional / arrow / flow-based logic,4
3openai_69e232f2,Hashiwokakero,Loop / path drawing; Connectivity / graph structure,2
3openai_69e232f2,Numberlink,Loop / path drawing; Connectivity / graph structure,2
3openai_69e232f2,Dotchi-Loop,Loop / path drawing; Connectivity / graph structure,2
3openai_69e232f2,Mid-loop,Loop / path drawing; Connectivity / graph structure,2
3openai_69e232f2,Nagareru,Loop / path drawing; Connectivity / graph structure; Directional / arrow / flow-based logic,3
3openai_69e232f2,Hebi,Loop / path drawing; Connectivity / graph structure; Directional / arrow / flow-based logic,3
3openai_69e232f2,Sashigane,Loop / path drawing; Directional / arrow / flow-based logic,2
3openai_69e232f2,Shakashaka,Loop / path drawing; Shape fitting / polyomino placement; Miscellaneous / hybrid logic,3
3openai_69e232f2,Yosenabe,Loop / path drawing; Miscellaneous / hybrid logic,2
3openai_69e232f2,Akari,Black/white shading / binary cell states; Visibility / line-of-sight / counting; Miscellaneous / hybrid logic,3
3openai_69e232f2,Moon-or-Sun,Black/white shading / binary cell states; Visibility / line-of-sight / counting; Pairing / matching / twin or mirror relations; Miscellaneous / hybrid logic,4
3openai_69e232f2,Norinori,Black/white shading / binary cell states; Pairing / matching / twin or mirror relations; Miscellaneous / hybrid logic,3
1openai_f3480f49,Makaro,Rectangular or geometric partition; Number placement,2
1openai_f3480f49,Nansuke,Rectangular or geometric partition; Number placement,2
1openai_f3480f49,Yosenabe,Rectangular or geometric partition; Object placement / symbol placement; Hybrid or Miscellaneous Structural Puzzles,3
1openai_f3480f49,Evolomino,Polyomino and shape-based partition; Hybrid or Miscellaneous Structural Puzzles,2
1openai_f3480f49,Double Choco,Region coloring / binary region assignment; Hybrid or Miscellaneous Structural Puzzles,2
1openai_f3480f49,Choco Banana,Region coloring / binary region assignment; Hybrid or Miscellaneous Structural Puzzles,2
1openai_f3480f49,Tilepaint,Region coloring / binary region assignment; Loop with shading interaction,2
1openai_f3480f49,Moon-or-Sun,Region coloring / binary region assignment; Object placement / symbol placement,2
1openai_f3480f49,Hebi,Shading with path or maze flavor; Hybrid or Miscellaneous Structural Puzzles,2
1openai_f3480f49,Yajilin,Shading with path or maze flavor; Loop with shading interaction,2
1openai_f3480f49,Ripple Effect,Number-based shading regions; Number placement,2
1openai_f3480f49,Sudoku,Number-based shading regions; Number placement,2
1openai_f3480f49,Satogaeri,Number-based shading regions; Pair-connection puzzles; Hybrid or Miscellaneous Structural Puzzles,3
1openai_f3480f49,Pencils,Pair-connection puzzles; Directed or flow-based path puzzles; Hybrid or Miscellaneous Structural Puzzles,3
1openai_f3480f49,Akari,Object placement / symbol placement; Hybrid or Miscellaneous Structural Puzzles,2
1openai_f3480f49,Shakashaka,Object placement / symbol placement; Hybrid or Miscellaneous Structural Puzzles,2
2openai_bc943c43,Yajilin,Loop puzzles with shading / obstacle interaction; Shading + loop,2
2openai_bc943c43,Hebi,Loop puzzles with shading / obstacle interaction; Shading + loop,2
2openai_bc943c43,Nagareru,Directed / flow-style path puzzles; Shading + path / maze structure,2
2openai_bc943c43,Nansuke,Region size determination; Number-placement,2
2openai_bc943c43,Double Choco,Twin / paired region structure; Shading + region formation,2
2openai_bc943c43,Nurimeizu,Island-and-sea style shading; Shading + path / maze structure,2
2openai_bc943c43,Akari,Room-based shading constraints; Object / symbol placement,2
2openai_bc943c43,Moon-or-Sun,Room-based shading constraints; Object / symbol placement,2
2openai_bc943c43,Tilepaint,Adjacency-restriction shading; Shading + region formation,2
2openai_bc943c43,Choco Banana,Adjacency-restriction shading; Shading + region formation,2
3openai_a18ae31c,Nansuke,Rectangular / orthogonal region partition; Number placement,2
3openai_a18ae31c,Yosenabe,Rectangular / orthogonal region partition; Object placement,2
3openai_a18ae31c,Heyawake,Shading with room constraints; Binary / Two-State Cell Assignment Puzzles,2
3openai_a18ae31c,Akari,Shading with room constraints; Object placement; Binary / Two-State Cell Assignment Puzzles,3
3openai_a18ae31c,Moon-or-Sun,Shading with room constraints; Binary / Two-State Cell Assignment Puzzles,2
3openai_a18ae31c,Usowan,Shading with room constraints; Binary / Two-State Cell Assignment Puzzles,2
3openai_a18ae31c,Hitori,Shading with uniqueness / exclusion logic; Binary / Two-State Cell Assignment Puzzles,2
3openai_a18ae31c,Makaro,Shading with uniqueness / exclusion logic; Number placement,2
3openai_a18ae31c,Juosan,Shading with uniqueness / exclusion logic; Binary / Two-State Cell Assignment Puzzles,2
3openai_a18ae31c,Nagareru,Loop with additional path behavior; Hybrid Loop–Shading Puzzles,2
3openai_a18ae31c,Pencils,Loop with additional path behavior; Object placement; Hybrid Loop–Shading Puzzles,3
3openai_a18ae31c,Nurimeizu,Maze-like path formation; Hybrid Loop–Shading Puzzles,2
3openai_a18ae31c,Yajilin,Maze-like path formation; Hybrid Loop–Shading Puzzles,2
1openai_64433659,Heyawake,Loop / Path Tracing; Edge/Wall/Segment Constraints,2
1openai_64433659,Masyu,Loop / Path Tracing; Miscellaneous / Other Grid Logic,2
1openai_64433659,Shakashaka,Loop / Path Tracing; Edge/Wall/Segment Constraints,2
1openai_64433659,Slitherlink,Loop / Path Tracing; Edge/Wall/Segment Constraints,2
1openai_64433659,Yajilin,Loop / Path Tracing; Miscellaneous / Other Grid Logic,2
1openai_64433659,Yosenabe,Loop / Path Tracing; Miscellaneous / Other Grid Logic,2
1openai_64433659,Satogaeri,Pairing / Connection Networks; “Flow” / Directional Movement,2
1openai_64433659,Nagareru,Pairing / Connection Networks; “Flow” / Directional Movement,2
1openai_64433659,Ripple Effect,Pairing / Connection Networks; Miscellaneous / Other Grid Logic,2
1openai_64433659,Choco Banana,Region / Area Partitioning; Arithmetic / Difference / Sum Constraints on Grid,2
1openai_64433659,Double Choco,Region / Area Partitioning; Arithmetic / Difference / Sum Constraints on Grid,2
1openai_64433659,Evolomino,Region / Area Partitioning; Number Placement / Sudoku-like Constraints; Filling / Tiling with Shapes,3
1openai_64433659,Fillomino,Region / Area Partitioning; Filling / Tiling with Shapes,2
1openai_64433659,Shikaku,Region / Area Partitioning; Edge/Wall/Segment Constraints,2
1openai_64433659,Tilepaint,Region / Area Partitioning; Miscellaneous / Other Grid Logic,2
1openai_64433659,LITS,Region / Area Partitioning; Miscellaneous / Other Grid Logic,2
1openai_64433659,Suraromu,Region / Area Partitioning; Arithmetic / Difference / Sum Constraints on Grid,2
1openai_64433659,Usowan,Region / Area Partitioning; Miscellaneous / Other Grid Logic,2
1openai_64433659,Kurodoko,Shading / Black-White Cell Logic; Miscellaneous / Other Grid Logic,2
1openai_64433659,Kurotto,Shading / Black-White Cell Logic; Miscellaneous / Other Grid Logic,2
1openai_64433659,Nurikabe,Shading / Black-White Cell Logic; Filling / Tiling with Shapes,2
1openai_64433659,Hebi,Shading / Black-White Cell Logic; “Flow” / Directional Movement,2
1openai_64433659,Nansuke,Shading / Black-White Cell Logic; Miscellaneous / Other Grid Logic,2
1openai_64433659,Nurimeizu,Shading / Black-White Cell Logic; Miscellaneous / Other Grid Logic,2
1openai_64433659,Nurimisaki,Shading / Black-White Cell Logic; Miscellaneous / Other Grid Logic,2
1openai_64433659,Makaro,Filling / Tiling with Shapes; Arithmetic / Difference / Sum Constraints on Grid,2
1openai_64433659,Sto-stone,Arithmetic / Difference / Sum Constraints on Grid; Edge/Wall/Segment Constraints,2
1openai_64433659,Sashigane,“Flow” / Directional Movement; Edge/Wall/Segment Constraints,2
2openai_eb38cdb6,Dotchi-Loop,Loop / Path / Circuit Tracing; Special/Hybrid Grid Logic (Not fitting cleanly into the above),2
2openai_eb38cdb6,Mid-loop,Loop / Path / Circuit Tracing; Special/Hybrid Grid Logic (Not fitting cleanly into the above),2
2openai_eb38cdb6,Moon-or-Sun,Loop / Path / Circuit Tracing; Special/Hybrid Grid Logic (Not fitting cleanly into the above),2
2openai_eb38cdb6,Shakashaka,Loop / Path / Circuit Tracing; Logic with Local Adjacency / Edge/Cell Constraints,2
2openai_eb38cdb6,Slitherlink,Loop / Path / Circuit Tracing; Logic with Local Adjacency / Edge/Cell Constraints,2
2openai_eb38cdb6,Yajilin,Loop / Path / Circuit Tracing; Fill / Tiling / Polyomino Filling; Special/Hybrid Grid Logic (Not fitting cleanly into the above),3
2openai_eb38cdb6,Yosenabe,Loop / Path / Circuit Tracing; Logic with Local Adjacency / Edge/Cell Constraints; Special/Hybrid Grid Logic (Not fitting cleanly into the above),3
2openai_eb38cdb6,Numberlink,Number Placement / Sudoku-like Constraints; Connectivity / Pairing / Non-crossing Paths,2
2openai_eb38cdb6,Choco Banana,Partitioning / Region Division; Special/Hybrid Grid Logic (Not fitting cleanly into the above),2
2openai_eb38cdb6,Double Choco,Partitioning / Region Division; Special/Hybrid Grid Logic (Not fitting cleanly into the above),2
2openai_eb38cdb6,Evolomino,Partitioning / Region Division; Fill / Tiling / Polyomino Filling,2
2openai_eb38cdb6,Shikaku,Partitioning / Region Division; Painting / Coloring / Black-White Grid Constraints,2
2openai_eb38cdb6,Nansuke,Partitioning / Region Division; Logic with Local Adjacency / Edge/Cell Constraints,2
2openai_eb38cdb6,Norinori,Partitioning / Region Division; Logic with Local Adjacency / Edge/Cell Constraints,2
2openai_eb38cdb6,Suraromu,Partitioning / Region Division; Flow / Direction / Movement Simulation; Special/Hybrid Grid Logic (Not fitting cleanly into the above),3
2openai_eb38cdb6,Tilepaint,Partitioning / Region Division; Special/Hybrid Grid Logic (Not fitting cleanly into the above),2
2openai_eb38cdb6,Usowan,Fill / Tiling / Polyomino Filling; Special/Hybrid Grid Logic (Not fitting cleanly into the above),2
2openai_eb38cdb6,Kurodoko,Painting / Coloring / Black-White Grid Constraints; Logic with Local Adjacency / Edge/Cell Constraints,2
2openai_eb38cdb6,Kurotto,Painting / Coloring / Black-White Grid Constraints; Logic with Local Adjacency / Edge/Cell Constraints,2
2openai_eb38cdb6,Hebi,Painting / Coloring / Black-White Grid Constraints; Flow / Direction / Movement Simulation,2
2openai_eb38cdb6,LITS,Painting / Coloring / Black-White Grid Constraints; Logic with Local Adjacency / Edge/Cell Constraints,2
2openai_eb38cdb6,Ripple Effect,Painting / Coloring / Black-White Grid Constraints; Flow / Direction / Movement Simulation,2
2openai_eb38cdb6,Nagareru,Painting / Coloring / Black-White Grid Constraints; Flow / Direction / Movement Simulation,2
2openai_eb38cdb6,Satogaeri,Painting / Coloring / Black-White Grid Constraints; Connectivity / Pairing / Non-crossing Paths,2
3openai_2858a17a,Akari,Loop / Path Tracing; Light / Visibility / Ray Casting; Miscellaneous / Special Rule Sets,3
3openai_2858a17a,Dotchi-Loop,Loop / Path Tracing; Miscellaneous / Special Rule Sets,2
3openai_2858a17a,Heyawake,Loop / Path Tracing; Edge/Wall/Segment Constraints,2
3openai_2858a17a,Mid-loop,Loop / Path Tracing; Miscellaneous / Special Rule Sets,2
3openai_2858a17a,Moon-or-Sun,Loop / Path Tracing; Miscellaneous / Special Rule Sets,2
3openai_2858a17a,Shakashaka,Loop / Path Tracing; Edge/Wall/Segment Constraints; Miscellaneous / Special Rule Sets,3
3openai_2858a17a,Slitherlink,Loop / Path Tracing; Edge/Wall/Segment Constraints; Miscellaneous / Special Rule Sets,3
3openai_2858a17a,Yajilin,Loop / Path Tracing; Edge/Wall/Segment Constraints; Miscellaneous / Special Rule Sets; Miscellaneous / Special Rule Sets,4
3openai_2858a17a,Yosenabe,Loop / Path Tracing; Shading / Coloring / Black-White Cell Logic; Miscellaneous / Special Rule Sets; Miscellaneous / Special Rule Sets,4
3openai_2858a17a,Hashiwokakero,Pairing / Connection Networks; Edge/Wall/Segment Constraints; Miscellaneous / Special Rule Sets,3
3openai_2858a17a,Satogaeri,Pairing / Connection Networks; Flow / Movement / Directional Propagation; Miscellaneous / Special Rule Sets,3
3openai_2858a17a,Norinori,Pairing / Connection Networks; Miscellaneous / Special Rule Sets,2
3openai_2858a17a,Nagareru,Pairing / Connection Networks; Flow / Movement / Directional Propagation; Miscellaneous / Special Rule Sets,3
3openai_2858a17a,Shikaku,Region Partitioning / Area Division; Filling / Tiling / Polyomino Placement; Miscellaneous / Special Rule Sets,3
3openai_2858a17a,Choco Banana,Region Partitioning / Area Division; Miscellaneous / Special Rule Sets,2
3openai_2858a17a,Double Choco,Region Partitioning / Area Division; Miscellaneous / Special Rule Sets,2
3openai_2858a17a,Evolomino,Region Partitioning / Area Division; Filling / Tiling / Polyomino Placement; Miscellaneous / Special Rule Sets,3
3openai_2858a17a,Juosan,Region Partitioning / Area Division; Miscellaneous / Special Rule Sets,2
3openai_2858a17a,LITS,Region Partitioning / Area Division; Number Placement / Sudoku-like Constraints,2
3openai_2858a17a,Tilepaint,Region Partitioning / Area Division; Miscellaneous / Special Rule Sets; Miscellaneous / Special Rule Sets,3
3openai_2858a17a,Nurimeizu,Region Partitioning / Area Division; Miscellaneous / Special Rule Sets,2
3openai_2858a17a,Nurimisaki,Region Partitioning / Area Division; Miscellaneous / Special Rule Sets,2
3openai_2858a17a,Nuritwin,Region Partitioning / Area Division; Miscellaneous / Special Rule Sets,2
3openai_2858a17a,Usowan,Region Partitioning / Area Division; Miscellaneous / Special Rule Sets; Miscellaneous / Special Rule Sets,3
3openai_2858a17a,Nansuke,Region Partitioning / Area Division; Miscellaneous / Special Rule Sets,2
3openai_2858a17a,Kurodoko,Shading / Coloring / Black-White Cell Logic; Edge/Wall/Segment Constraints; Miscellaneous / Special Rule Sets,3
3openai_2858a17a,Kurotto,Shading / Coloring / Black-White Cell Logic; Edge/Wall/Segment Constraints; Miscellaneous / Special Rule Sets,3
3openai_2858a17a,Nurikabe,Shading / Coloring / Black-White Cell Logic; Miscellaneous / Special Rule Sets,2
3openai_2858a17a,Hebi,Shading / Coloring / Black-White Cell Logic; Flow / Movement / Directional Propagation; Miscellaneous / Special Rule Sets,3
3openai_2858a17a,Suraromu,Shading / Coloring / Black-White Cell Logic; Miscellaneous / Special Rule Sets; Miscellaneous / Special Rule Sets,3
3openai_2858a17a,Pencils,Shading / Coloring / Black-White Cell Logic; Miscellaneous / Special Rule Sets,2
3openai_2858a17a,Ripple Effect,Shading / Coloring / Black-White Cell Logic; Flow / Movement / Directional Propagation; Miscellaneous / Special Rule Sets,3
3openai_2858a17a,Fillomino,Filling / Tiling / Polyomino Placement; Miscellaneous / Special Rule Sets,2
3openai_2858a17a,Five Cells,Filling / Tiling / Polyomino Placement; Miscellaneous / Special Rule Sets,2
3openai_2858a17a,Makaro,Filling / Tiling / Polyomino Placement; Miscellaneous / Special Rule Sets,2
3openai_2858a17a,Chained Block,Filling / Tiling / Polyomino Placement; Miscellaneous / Special Rule Sets,2
3openai_2858a17a,Sudoku,Number Placement / Sudoku-like Constraints; Miscellaneous / Special Rule Sets,2
3openai_2858a17a,Sashigane,Light / Visibility / Ray Casting; Miscellaneous / Special Rule Sets,2
3openai_2858a17a,Sto-stone,Light / Visibility / Ray Casting; Miscellaneous / Special Rule Sets,2
1openai_dfaf0195,Nansuke,Number-placement / region-partition puzzles; Mixed / hybrid constraint puzzles,2
1openai_dfaf0195,Juosan,Number-placement / region-partition puzzles; Mixed / hybrid constraint puzzles,2
1openai_dfaf0195,Evolomino,Number-placement / region-partition puzzles; Polyomino / shape-fitting puzzles,2
1openai_dfaf0195,Five Cells,Number-placement / region-partition puzzles; Polyomino / shape-fitting puzzles,2
1openai_dfaf0195,Chained Block,Number-placement / region-partition puzzles; Polyomino / shape-fitting puzzles; Mixed / hybrid constraint puzzles,3
1openai_dfaf0195,Choco Banana,Number-placement / region-partition puzzles; Polyomino / shape-fitting puzzles; Mixed / hybrid constraint puzzles,3
1openai_dfaf0195,Double Choco,Number-placement / region-partition puzzles; Polyomino / shape-fitting puzzles; Mixed / hybrid constraint puzzles,3
1openai_dfaf0195,Nuritwin,Number-placement / region-partition puzzles; Mixed / hybrid constraint puzzles,2
1openai_dfaf0195,Suraromu,Number-placement / region-partition puzzles; Polyomino / shape-fitting puzzles; Mixed / hybrid constraint puzzles,3
1openai_dfaf0195,Akari,Shading / unshading puzzles; Mixed / hybrid constraint puzzles,2
1openai_dfaf0195,Hitori,Shading / unshading puzzles; Mixed / hybrid constraint puzzles,2
1openai_dfaf0195,Kurodoko,Shading / unshading puzzles; Directional / arrow / visibility puzzles,2
1openai_dfaf0195,Heyawake,Shading / unshading puzzles; Mixed / hybrid constraint puzzles,2
1openai_dfaf0195,Usowan,Shading / unshading puzzles; Mixed / hybrid constraint puzzles,2
1openai_dfaf0195,Tilepaint,Shading / unshading puzzles; Polyomino / shape-fitting puzzles,2
1openai_dfaf0195,Nurimeizu,Shading / unshading puzzles; Directional / arrow / visibility puzzles,2
1openai_dfaf0195,Moon-or-Sun,Shading / unshading puzzles; Mixed / hybrid constraint puzzles,2
1openai_dfaf0195,Sto-stone,Shading / unshading puzzles; Directional / arrow / visibility puzzles,2
1openai_dfaf0195,Yajilin,Loop / path / connection puzzles; Directional / arrow / visibility puzzles,2
1openai_dfaf0195,Nagareru,Loop / path / connection puzzles; Mixed / hybrid constraint puzzles,2
1openai_dfaf0195,Pencils,Loop / path / connection puzzles; Directional / arrow / visibility puzzles,2
1openai_dfaf0195,Sashigane,Loop / path / connection puzzles; Directional / arrow / visibility puzzles,2
1openai_dfaf0195,Makaro,Loop / path / connection puzzles; Directional / arrow / visibility puzzles,2
1openai_dfaf0195,Nurimisaki,Loop / path / connection puzzles; Directional / arrow / visibility puzzles,2
1openai_dfaf0195,Satogaeri,Loop / path / connection puzzles; Directional / arrow / visibility puzzles,2
2openai_94d3112d,Kurotto,Number Placement / Region Filling; Deduction by Local Pattern Rules,2
2openai_94d3112d,Ripple Effect,Number Placement / Region Filling; Directional / Visibility / Ray-Casting Constraints,2
2openai_94d3112d,Nansuke,Number Placement / Region Filling; Deduction by Local Pattern Rules,2
2openai_94d3112d,Makaro,Number Placement / Region Filling; Directional / Visibility / Ray-Casting Constraints; Hybrid / Multi-Constraint Puzzles,3
2openai_94d3112d,Juosan,Number Placement / Region Filling; Deduction by Local Pattern Rules,2
2openai_94d3112d,Sto-stone,Number Placement / Region Filling; Polyomino / Shape Placement and Tiling,2
2openai_94d3112d,Evolomino,Number Placement / Region Filling; Polyomino / Shape Placement and Tiling,2
2openai_94d3112d,Five Cells,Number Placement / Region Filling; Polyomino / Shape Placement and Tiling,2
2openai_94d3112d,Choco Banana,Number Placement / Region Filling; Polyomino / Shape Placement and Tiling,2
2openai_94d3112d,Double Choco,Number Placement / Region Filling; Polyomino / Shape Placement and Tiling,2
2openai_94d3112d,Nuritwin,Number Placement / Region Filling; Polyomino / Shape Placement and Tiling,2
2openai_94d3112d,Akari,Shading / Unshading / Binary Cell Coloring; Directional / Visibility / Ray-Casting Constraints; Hybrid / Multi-Constraint Puzzles,3
2openai_94d3112d,Hitori,Shading / Unshading / Binary Cell Coloring; Deduction by Local Pattern Rules,2
2openai_94d3112d,Kurodoko,Shading / Unshading / Binary Cell Coloring; Connectivity / Graph / Network Constraints; Directional / Visibility / Ray-Casting Constraints,3
2openai_94d3112d,Nurikabe,Shading / Unshading / Binary Cell Coloring; Connectivity / Graph / Network Constraints; Hybrid / Multi-Constraint Puzzles,3
2openai_94d3112d,Heyawake,Shading / Unshading / Binary Cell Coloring; Deduction by Local Pattern Rules; Hybrid / Multi-Constraint Puzzles,3
